image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51mrsL9ZcoL.jpg,866516,height,23.0 centimetre
https://m.media-amazon.com/images/I/51I7JyipsSL.jpg,447905,height,25.0 centimetre
https://m.media-amazon.com/images/I/61CFpCiHU9L.jpg,237000,height,72.0 inch
https://m.media-amazon.com/images/I/61-VhsWSRJL.jpg,192915,height,4.92 inch
https://m.media-amazon.com/images/I/51Gi+ldkPgS.jpg,838598,height,6.0 centimetre
https://m.media-amazon.com/images/I/51OmWMXGHSL.jpg,588709,height,26.0 centimetre
https://m.media-amazon.com/images/I/51Nr85HOgRL.jpg,202651,height,5.2 centimetre
https://m.media-amazon.com/images/I/4139wGkq59L.jpg,849273,height,10.0 centimetre
https://m.media-amazon.com/images/I/61AbyZ4QQWL.jpg,926994,height,200.0 millimetre
https://m.media-amazon.com/images/I/61DRjInUwLL.jpg,849273,height,3.54 inch
https://m.media-amazon.com/images/I/41Iasho3yWL.jpg,810266,height,248.0 millimetre
https://m.media-amazon.com/images/I/51enPc4pv6L.jpg,478357,height,50.0 centimetre
https://m.media-amazon.com/images/I/51g9kMM1TJL.jpg,284992,height,15.0 inch
https://m.media-amazon.com/images/I/517solUrJrL.jpg,658003,height,10.0 centimetre
https://m.media-amazon.com/images/I/51myB0bY06L.jpg,483370,height,12.0 centimetre
https://m.media-amazon.com/images/I/51WFsyZQM6L.jpg,579652,height,47.0 centimetre
https://m.media-amazon.com/images/I/51OrRQrUamL.jpg,966823,height,2.13 inch
https://m.media-amazon.com/images/I/61EYI4fB3KL.jpg,180410,height,5.7 inch
https://m.media-amazon.com/images/I/51UEKDsxuVL.jpg,752266,height,133.0 millimetre
https://m.media-amazon.com/images/I/413sSX-vuaL.jpg,970563,height,45.0 centimetre
https://m.media-amazon.com/images/I/51RW1JoPiZL.jpg,952470,height,31.5 centimetre
https://m.media-amazon.com/images/I/51EDx0XzyKL.jpg,226504,height,6.7 inch
https://m.media-amazon.com/images/I/611q06U6FHL.jpg,483370,height,16.0 inch
https://m.media-amazon.com/images/I/51dT1A3szrL.jpg,416664,height,70.0 inch
https://m.media-amazon.com/images/I/615fYQk8qSL.jpg,478357,height,57.0 centimetre
https://m.media-amazon.com/images/I/41bjrQBF5cS.jpg,558832,height,15.0 centimetre
https://m.media-amazon.com/images/I/61Ci+8lGVoL.jpg,178778,height,47.0 centimetre
https://m.media-amazon.com/images/I/51mkCGJeLfL.jpg,681445,height,30.0 centimetre
https://m.media-amazon.com/images/I/51tHnzBKNzL.jpg,120219,height,26.5 inch
https://m.media-amazon.com/images/I/51WfB7sQ7HL.jpg,866516,height,5.0 centimetre
https://m.media-amazon.com/images/I/618tOhI5LbS.jpg,295706,height,3.34 inch
https://m.media-amazon.com/images/I/511uqFR1lnL.jpg,846116,height,3.5 millimetre
https://m.media-amazon.com/images/I/61AvROrVisL.jpg,945489,height,40.0 centimetre
https://m.media-amazon.com/images/I/61DtEzvrmXL.jpg,801829,height,86.0 centimetre
https://m.media-amazon.com/images/I/612CZgjhdZL.jpg,648011,height,2.2 inch
https://m.media-amazon.com/images/I/619Fbe0YnhL.jpg,801829,height,32.45 inch
https://m.media-amazon.com/images/I/613616RC+QL.jpg,844474,height,17.3 inch
https://m.media-amazon.com/images/I/51GBZGmklYL.jpg,483370,height,50.0 centimetre
https://m.media-amazon.com/images/I/610qxKzkWeL.jpg,180726,height,0.62 inch
https://m.media-amazon.com/images/I/51xNJ+GM2kL.jpg,483370,height,7.1 inch
https://m.media-amazon.com/images/I/51H81gcu3SL.jpg,403664,height,33.0 centimetre
https://m.media-amazon.com/images/I/31os+27HR2L.jpg,276611,height,37.4 inch
https://m.media-amazon.com/images/I/41WZOKp6tWL.jpg,928606,height,101.5 millimetre
https://m.media-amazon.com/images/I/51Qed1hFiwL.jpg,478357,height,29.1 inch
https://m.media-amazon.com/images/I/51jpBi7msWL.jpg,442321,height,75.0 centimetre
https://m.media-amazon.com/images/I/61Fe6UX1dYL.jpg,858439,height,35.0 centimetre
https://m.media-amazon.com/images/I/61B6-0wVmhL.jpg,178778,height,12.0 centimetre
https://m.media-amazon.com/images/I/51CW-DNlbtL.jpg,866516,height,11.0 centimetre
https://m.media-amazon.com/images/I/51BJNpkq0LL.jpg,276611,height,30.5 inch
